WARNING:lerobot.configs.policies:Device 'cuda' is not available. Switching to 'mps'.
WARNING:lerobot.configs.policies:Device 'cuda' is not available. Switching to 'mps'.
`torch_dtype` is deprecated! Use `dtype` instead!
00:10.712  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:43.117  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:43.797  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:44.187  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:44.828  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:45.194  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:45.832  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:46.182  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:46.824  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:47.182  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:47.817  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:48.204  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:48.840  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:49.208  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:49.901  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:50.257  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:50.903  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:51.264  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:51.911  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:52.268  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:52.899  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:53.308  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:53.969  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:54.331  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:54.990  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:55.337  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:56.026  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:56.389  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:57.057  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:57.454  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:58.095  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:58.453  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:59.099  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
12:59.461  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:00.100  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:00.448  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:01.090  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:01.449  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:02.100  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:02.450  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:03.091  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:03.455  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:04.088  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:04.449  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:05.128  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:05.494  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:06.145  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:06.509  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:07.141  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:07.500  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:08.140  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:08.515  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:09.146  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:09.535  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:10.160  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:10.522  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:11.205  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:11.560  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:12.205  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:12.569  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:13.255  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:13.611  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:14.253  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:14.610  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:15.246  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:15.601  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:16.256  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:16.612  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:17.256  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:17.615  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:18.249  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:18.607  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:19.274  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:19.636  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:20.344  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:20.751  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:21.419  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:21.778  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:22.411  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:22.770  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:23.420  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:23.780  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:24.407  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:24.805  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:25.434  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:25.845  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:26.503  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:26.857  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:27.508  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:27.866  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:28.532  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:28.909  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:29.602  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:29.974  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:30.609  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:30.968  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:31.608  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:31.961  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:32.612  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:32.960  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:33.567  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:33.930  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:34.573  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:34.936  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:35.579  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:35.928  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:36.574  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:36.931  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:37.574  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:37.934  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:38.583  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:38.943  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:39.581  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:39.942  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:40.572  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:40.947  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:41.594  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:41.949  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:42.598  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:42.943  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:43.591  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:43.957  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:44.587  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:44.948  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:45.595  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:45.972  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:46.625  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:46.985  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:47.630  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:47.990  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:48.632  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:48.993  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:49.635  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:49.992  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:50.668  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:51.037  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:52.133  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:52.464  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:53.068  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:53.412  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:54.007  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:54.369  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:54.960  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:55.337  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:55.928  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:56.291  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:56.886  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:57.249  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:57.846  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:58.213  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:58.822  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:59.167  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
13:59.771  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:00.104  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:00.704  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:01.039  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:01.639  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:01.982  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:02.590  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:02.925  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:03.531  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:03.854  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:04.440  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:04.765  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:05.353  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:05.681  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:06.271  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:06.596  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:07.192  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:07.514  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:08.118  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:08.439  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:09.031  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:09.352  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:09.954  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:10.277  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:10.864  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:11.189  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:11.775  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:12.102  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:12.706  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:13.030  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:13.619  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:13.950  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:14.533  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:14.857  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:15.449  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:15.773  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:16.357  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:16.683  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:17.275  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:17.598  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:18.205  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:18.530  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:19.128  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:19.450  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:20.039  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:20.359  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:20.960  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:21.281  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:21.885  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:22.205  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:22.806  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:23.128  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:23.713  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:24.034  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:24.633  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:24.956  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:25.556  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:25.877  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:26.475  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:26.796  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:27.393  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:27.718  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:28.332  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:28.652  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:29.247  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:29.566  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:30.162  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:30.481  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:31.101  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:31.428  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:32.016  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:32.336  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:32.941  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:33.267  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:33.870  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:34.188  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:34.787  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:35.117  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:35.721  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:36.044  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:36.655  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:36.979  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:37.582  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:37.906  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:38.507  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:38.829  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:39.428  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:39.757  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:40.363  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:40.692  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:41.298  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:41.617  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:42.223  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:42.550  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:43.132  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:43.461  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:44.068  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:44.390  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:44.982  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:45.307  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:45.912  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:46.242  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:46.845  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:47.183  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:47.787  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:48.138  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:48.746  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:49.098  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:49.707  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:50.056  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:50.680  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:51.014  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:51.627  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:51.969  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:52.575  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:52.913  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:53.523  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:53.863  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:54.477  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:54.818  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:55.425  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:55.761  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:56.378  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:56.720  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:57.333  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:57.670  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:58.285  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:58.628  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:59.241  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
14:59.582  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:00.192  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:00.535  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:01.153  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:01.487  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:02.474  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:02.826  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:03.452  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:03.795  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:04.443  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:04.817  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:05.476  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:05.832  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:06.501  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:06.872  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:07.543  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:07.897  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:08.527  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:08.879  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:09.546  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:09.923  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:10.578  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:10.945  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:11.575  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:11.928  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:12.624  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:12.990  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:13.633  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:13.994  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:14.637  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:14.998  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:15.655  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:16.011  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:16.671  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:17.015  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:17.657  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:18.020  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:18.663  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:19.023  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:19.664  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:20.035  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:20.686  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:21.046  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:21.687  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:22.048  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:22.690  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:23.044  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:23.684  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:24.043  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:24.688  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:25.039  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:25.689  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:26.049  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:26.689  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:27.055  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:27.679  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:28.037  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:28.679  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:29.048  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:29.723  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:30.099  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:30.778  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:31.139  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:31.827  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:32.185  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:32.828  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:33.189  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:33.834  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:34.201  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:34.828  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:35.188  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:35.832  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:36.212  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:36.910  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:37.309  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:37.961  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:38.335  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:38.996  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:39.368  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:40.034  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:40.399  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:41.035  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:41.418  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:42.065  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:42.434  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:43.074  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:43.435  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:44.077  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:44.440  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:45.067  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:45.431  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:46.095  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:46.458  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
15:47.152  render           | Saved: '/tmp/clearvla_eval_opaque_41152.png'
